,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
2183,6,9,,1000838,,314649.748406,2397238.361015,314679.516081,2397289.627567,,,,59.42951,0.5345965,
2184,6,9,,1000841,,314679.516081,2397289.627567,314717.552555,2397440.119704,,,,155.61627099999998,0.215939,
2185,6,9,,1000842,,314717.552555,2397440.119704,314757.242789,2397501.308814,,,,72.980658,0.5902255000000001,
2186,6,9,,1000843,,314757.242789,2397501.308814,314801.894302,2397673.299828,,,,177.940087,0.284937875,
2187,7,1,,1000844,,306672.759299,2395610.4864,306676.375493,2395632.78626,,,,22.670458,0.175631,
2188,7,1,,1000845,,306622.73529,2395698.480441,306614.297505,2395717.766806,,,,21.09073,2.7015495,
2189,7,1,,1000847,,306607.667817,2395802.144653,306612.489408,2395775.625901,,,,27.012456999999998,2.95636575,
2190,7,1,,1000848,,306607.667817,2395802.144653,306607.667817,2395817.814825,,,,15.670172,0.0,
2191,7,1,,1000849,,306599.230032,2395824.444513,306588.381452,2395838.909287,,,,18.121825,2.5070995,
2192,7,1,,1000850,,306584.16256,2395852.771361,306563.127864,2395885.728406,,,,39.104725,2.580794,
2193,7,1,,1000854,,306529.170527,2396095.646487,306563.127864,2395885.728406,,,,212.972418,3.0030968749999998,
2194,7,1,,1000855,,306531.686423,2396132.502449,306562.756867,2396172.802388,,,,50.924694,0.6757895,
2195,7,1,,1000858,,306906.418287,2396393.417336,306938.426053,2396365.220018,,,,42.719008,2.2586515,
2196,7,1,,1000862,,306845.451114,2396346.167776,306882.031418,2396391.893156,,,,58.715499,0.6208990000000001,
2197,7,1,,1000863,,306840.116486,2396342.357328,306821.064245,2396337.78479,,,,19.663480999999997,1.3335965,
2198,7,1,,1000866,,306813.443348,2396333.974342,306747.141547,2396263.862092,,,,96.72510299999999,0.7873267500000001,
2199,7,1,,1000867,,306731.137664,2396261.575823,306709.376178,2396289.97004,,,,35.774224000000004,2.487761,
2200,7,1,,1000870,,306731.137664,2396261.575823,306656.452877,2396205.181188,,,,93.90993900000001,0.895177625,
2201,7,1,,1000871,,306656.452877,2396205.181188,306641.211083,2396198.322381,,,,16.714078,1.1483705,
2202,7,2,,1000872,,307207.443705,2396007.037875,307164.004595,2396065.718779,,,,73.276065,2.4930465,
2203,7,2,,1000873,,307164.004595,2396065.718779,307126.662201,2396093.916097,,,,46.923448,2.214868,
2204,7,2,,1000874,,307126.662201,2396093.916097,307091.606076,2396111.444159,,,,39.247446,2.0376225000000003,
2205,7,1,,1000882,,306938.426053,2396365.220018,307091.606076,2396111.444159,,,,297.02651000000003,2.55397722265625,
2206,7,3,,1000883,,307968.740694,2396399.429695,307960.0562,2396461.668569,,,,62.937789,2.9995255,
2207,7,3,,1000884,,307960.0562,2396461.668569,307962.951031,2396536.934185,,,,75.376791,0.038386,
2208,7,4,,1000885,,309138.15762,2395603.227038,309174.735123,2395624.621426,,,,42.411135,1.048068,
2209,7,4,,1000886,,309174.735123,2395624.621426,309191.988663,2395645.325674,,,,26.966251999999997,0.703052,
2210,7,4,,1000887,,309191.988663,2395645.325674,309196.641654,2395658.354048,,,,13.834336,0.343024,
2211,7,4,,1000889,,309238.91829,2395602.536896,309204.411211,2395645.325674,,,,55.19186,2.47553425,
2212,7,4,,1000891,,309084.155407,2396039.068421,309100.438833,2395942.453424,,,,98.248176,2.99884025,
2213,7,4,,1000893,,309137.347933,2396210.58718,309109.123327,2396119.399992,,,,95.51151999999999,0.28936825,
2214,7,4,,1000894,,309144.946865,2396222.528359,309147.117989,2396274.635324,,,,52.181743,0.0344285,
2215,7,4,,1000895,,309157.973606,2396303.945491,309181.855965,2396334.341221,,,,38.727114,0.676239,
2216,7,4,,1000897,,309250.246356,2396417.929477,309218.765065,2396369.079197,,,,58.161819,0.57200125,
2217,7,4,,1000899,,309270.87203,2396489.576553,309252.41748,2396436.384027,,,,56.36985800000001,0.33724875,
2218,7,4,,1000901,,309267.615345,2396540.597956,309277.385401,2396496.089924,,,,45.643330000000006,2.933007,
2219,7,4,,1000903,,309270.87203,2396578.592618,309267.615345,2396540.597956,,,,38.209083,0.09080275,
2220,7,4,,1000906,,309196.641654,2395658.354048,309214.073193,2395724.691955,,,,68.691925,0.23465837499999997,
2221,7,4,,1000916,,309105.720966,2395884.8048,309210.622485,2395746.086343,,,,174.23357199999998,2.5067941318359375,
2222,8,5,,1000921,,310680.696739,2395648.88271,310642.015419,2395605.071873,,,,58.663475,0.77615796875,
2223,7,5,,1000922,,310684.543218,2395657.537288,310695.121034,2395668.595914,,,,15.335647999999999,0.767619,
2224,7,5,,1000924,,310710.02614,2395696.482886,310695.121034,2395668.595914,,,,31.685557000000003,0.480943,
2225,7,5,,1000926,,310732.624203,2395729.658766,310712.910999,2395706.099083,,,,30.779866,0.718835,
2226,7,5,,1000927,,310732.624203,2395729.658766,310751.375787,2395738.794153,,,,20.885697,1.1148015,
2227,7,5,,1000928,,310388.845157,2395703.214224,310413.84727,2395692.155597,,,,27.382323,1.9770055000000002,
2228,7,5,,1000930,,310467.217163,2395673.404013,310431.156424,2395681.096971,,,,36.880688,1.7743517500000001,
2229,7,5,,1000931,,310489.815227,2395665.711055,310503.758712,2395659.460527,,,,15.293585,1.9928735,
2230,7,5,,1000932,,310503.758712,2395659.460527,310523.471916,2395657.056478,,,,19.924377,1.6972559999999999,
