field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"3096","7","4",H,"7063",1,309787.343969,2396457.749731,309885.05581,2396489.188355,1,309836.199889,2396473.469043,102.644975,1.259508,HV,"0","0","0",
"3097","7","4",H,"7076",1,309750.467009,2396504.993731,309757.561953,2396452.249795,1,309754.014481,2396478.621763,53.218991,3.007879,HP,"0","0","0",
"3099","7","4",H,"7153",1,309302.499521,2396464.995683,309305.249505,2396567.500451,1,309303.874513,2396516.248067,102.541649,0.026821,HP,"0","0","0",
"3100","7","4",H,"7154",1,309305.249505,2396567.500451,309322.312993,2396568.751683,1,309313.781249,2396568.126067,17.109302,1.497599,HV,"1","0","0",
"3101","7","4",H,"7181",1,309633.814081,2396581.744963,309650.904929,2396383.99581,1,309642.359505,2396482.870386,198.486334,3.05538,HP,"0","0","0",
"3104","7","4",H,"7188",1,309478.689185,2396574.499011,309541.374273,2396588.743555,1,309510.031729,2396581.621283,64.28318,1.347351,HV,"0","0","0",
"3105","7","4",H,"7200",1,309655.126209,2396591.755235,309684.935585,2396397.992963,1,309670.030897,2396494.874099,196.041875,2.988944,HP,"0","0","0",
"3106","7","4",H,"7202",1,309669.343425,2396593.006499,309692.126881,2396588.743555,1,309680.735153,2396590.875027,23.178839,1.755765,HV,"0","0","0",
"3107","7","4",H,"7203",1,309692.126881,2396588.743555,309720.561281,2396571.749059,1,309706.344081,2396580.246307,33.125941,2.109504,HO,"0","0","0",
"3108","7","4",H,"7204",1,309720.561281,2396571.749059,309734.751137,2396547.494243,1,309727.656209,2396559.621651,28.100678,2.612251,HO,"0","0","0",
"3109","7","4",H,"7205",1,309734.751137,2396547.494243,309750.467009,2396504.993731,1,309742.609073,2396526.243987,45.313157,2.787406,HO,"0","0","0",
"3110","7","4",H,"7216",0,309879.81069,2396554.755939,309964.352322,2396602.331875,0,309922.081506,2396578.543907,97.009057,1.058216,HO,"0","0","0",
"3111","7","4",H,"7256",1,309877.968482,2396553.984387,309886.217314,2396508.959395,1,309882.092898,2396531.471891,45.774372,2.960396,HP,"1","0","0",
"3114","7","4",H,"13598",0,309040.937665,2395621.74989,309090.656833,2395606.748834,0,309065.797249,2395614.249362,51.932912,1.863826,HV,"0","0","0",
"3228","7","6",H,"6939",1,310988.689027,2396383.253602,311071.311331,2396371.00253,1,311030.000179,2396377.128066,83.525648,1.718002,HV,"0","0","0",
"3231","7","6",H,"6976",1,311079.437475,2396409.501859,311112.436899,2396379.252418,1,311095.937187,2396394.377139,44.765954,2.312743,HO,"0","0","0",
"3232","7","6",H,"6991",1,311218.626467,2396426.248963,311224.593827,2396366.244802,1,311221.610147,2396396.246883,60.300155,3.042469,HP,"0","0","0",
"3234","7","6",H,"7043",1,311218.626467,2396426.248963,311268.345667,2396446.749923,1,311243.486067,2396436.499443,53.779998,1.179702,HO,"0","0","0",
"3245","7","6",H,"7129",1,311246.373411,2396538.502243,311249.343395,2396520.998627,1,311247.858403,2396529.750435,17.753799,2.973515,HP,"0","0","0",
"3246","7","6",H,"7130",1,311249.343395,2396520.998627,311240.626083,2396497.500355,1,311244.984739,2396509.249491,25.063127,0.355239,HO,"0","0","0",
"3247","7","6",H,"7131",1,311240.626083,2396497.500355,311233.407491,2396449.499843,1,311237.016787,2396473.500099,48.540264,0.149267,HP,"0","0","0",
"3248","7","6",H,"7132",1,311233.407491,2396449.499843,311218.626467,2396426.248963,1,311226.016979,2396437.874403,27.551444,0.56627,HO,"0","0","0",
"3253","7","6",H,"7138",1,311246.373411,2396538.502243,311301.812515,2396542.998243,1,311274.092963,2396540.750243,55.621114,1.489875,HV,"0","0","0",
"3257","7","6",H,"13640",1,311079.561155,2396438.252675,311122.158083,2396431.501475,1,311100.859619,2396434.877075,43.12861,1.727979,HV,"0","0","0",
"3258","7","6",H,"13641",1,311122.158083,2396431.501475,311173.155907,2396413.503075,1,311147.656995,2396422.502275,54.080685,1.910074,HV,"1","0","0",
"3321","7","7",H,"7072",1,312789.125316,2396398.749411,312818.343556,2396502.243747,1,312803.734436,2396450.496579,107.539682,0.275156,HP,"0","0","0",
"3322","7","7",H,"7209",0,312866.467716,2396482.004515,312895.685956,2396560.749283,1,312881.076836,2396521.376899,83.990738,0.355303,HO,"0","0","0",
"3323","7","7",H,"7214",1,312776.063044,2396512.748771,312796.467588,2396598.753795,1,312786.265316,2396555.751283,88.392361,0.232942,HP,"0","0","0",
"3324","7","7",H,"7215",1,312796.467588,2396598.753795,312856.251748,2396581.250179,1,312826.359668,2396590.001987,62.293839,1.855616,HV,"1","0","1",
"3325","7","7",H,"7217",1,312698.619204,2396576.095907,312701.594276,2396576.754339,1,312700.10674,2396576.425123,3.047062,1.352991,HV,"1","0","0",
"3326","7","7",H,"7220",1,312748.34346,2396603.249795,312796.467588,2396598.753795,1,312772.405524,2396601.001795,48.333691,1.663951,HV,"1","0","0",
"3327","7","7",H,"7291",1,312701.076676,2396579.999267,312697.70266,2396579.647491,1,312699.389668,2396579.823379,3.392305,1.466911,HV,"1","0","0",
"3340","7","8",H,"6150",0,313379.719237,2395627.497186,313395.064037,2395590.743906,0,313387.391637,2395609.120546,39.827961,2.746085,HO,"1","0","0",
"3342","7","8",H,"6159",1,313558.218789,2395651.504546,313561.779909,2395631.25101,1,313559.999349,2395641.377778,20.564224,2.967545,HP,"0","0","0",
"3343","7","8",H,"6160",0,313561.779909,2395631.25101,313576.093477,2395602.747618,1,313568.936693,2395616.999314,31.895479,2.67621,HO,"0","0","0",
"3350","7","8",H,"6222",1,313187.813733,2395702.254978,313195.156037,2395664.745218,1,313191.484885,2395683.500098,38.221611,2.948293,HP,"1","0","0",
"3357","7","8",H,"6412",1,313573.123461,2395866.000866,313579.063461,2395889.74653,1,313576.093461,2395877.873698,24.47734,0.245121,HP,"1","0","0",
"3358","7","8",H,"6413",1,313579.063461,2395889.74653,313637.156197,2395876.244162,1,313608.109829,2395882.995346,59.64126,1.799169,HV,"0","0","0",
"3360","7","8",H,"6624",1,313625.248869,2396089.256098,313656.529573,2396084.745762,1,313640.889221,2396087.00093,31.604202,1.713998,HV,"1","0","0",
"3361","7","8",H,"6625",1,313656.529573,2396084.745762,313658.000901,2396073.003778,1,313657.265237,2396078.87477,11.833807,3.016937,HP,"0","0","0",
"3362","7","8",H,"6724",1,313713.687429,2396206.747554,313699.813989,2396183.00189,1,313706.750709,2396194.874722,27.501434,0.528759,HO,"1","0","0",
"3363","7","8",H,"6725",1,313699.813989,2396183.00189,313684.812933,2396167.753442,1,313692.313461,2396175.377666,21.390345,0.77722,HO,"1","0","0",
"3364","7","8",H,"6795",1,313792.748549,2396250.499426,313846.689029,2396266.999138,1,313819.718789,2396258.749282,56.407587,1.273947,HV,"1","0","0",
"3365","7","8",H,"6796",1,313846.689029,2396266.999138,313861.717413,2396226.753698,1,313854.203221,2396246.876418,42.959839,2.784209,HO,"1","0","0",
"3367","7","8",H,"6878",1,313489.813509,2396293.247746,313500.593477,2396345.743874,1,313495.203493,2396319.49581,53.591521,0.202532,HP,"0","0","0",
"3368","7","8",H,"6949",0,313860.674437,2396272.61293,313928.280069,2396299.751138,0,313894.477253,2396286.182034,72.849185,1.189067,HO,"1","0","0",
"3369","7","8",H,"6993",1,313692.375269,2396427.500259,313714.938693,2396421.243843,1,313703.656981,2396424.372051,23.414757,1.841282,HV,"0","0","0",
"3370","7","8",H,"6994",1,313714.938693,2396421.243843,313731.218373,2396407.494083,1,313723.078533,2396414.368963,21.309244,2.272145,HO,"0","0","0",
"3371","7","8",H,"6995",1,313731.218373,2396407.494083,313737.529477,2396388.753539,1,313734.373925,2396398.123811,19.774681,2.816759,HP,"0","0","0",
"3372","7","8",H,"6996",1,313737.529477,2396388.753539,313736.250853,2396368.747362,1,313736.890165,2396378.750451,20.046995,0.063825,HP,"0","0","0",
"3373","7","8",H,"7022",1,312886.968644,2396341.75693,312928.781732,2396455.247139,1,312907.875188,2396398.502035,120.947765,0.352997,HO,"0","0","0",
"3374","7","8",H,"7030",1,313802.813477,2396464.253507,313851.748869,2396463.002243,1,313827.281173,2396463.627875,48.951387,1.59636,HV,"1","0","0",
"3375","7","8",H,"7123",1,313588.000805,2396533.002339,313565.657445,2396425.754179,1,313576.829125,2396479.378259,109.550872,0.205395,HP,"0","0","0",
"3377","7","8",H,"7152",1,313787.812453,2396485.496643,313780.250085,2396564.255683,1,313784.031269,2396524.876163,79.121273,3.045867,HP,"1","0","0",
"3378","7","8",H,"7162",1,313729.153509,2396573.804547,313711.510117,2396534.737059,1,313720.331813,2396554.270803,42.866746,0.424195,HO,"1","1","0",
"3379","7","8",H,"7163",1,313711.510117,2396534.737059,313712.655781,2396491.545155,1,313712.082949,2396513.141107,43.207096,3.115074,HP,"0","1","0",1
"3380","7","8",H,"7164",1,313712.655781,2396491.545155,313686.992645,2396493.836483,1,313699.824213,2396492.690819,25.765223,1.659845,HV,"0","1","0",
"3381","7","8",H,"7165",1,313686.992645,2396493.836483,313685.959685,2396492.916611,1,313686.476165,2396493.376547,1.383174,0.843243,HO,"0","1","0",
"3382","7","8",H,"7190",1,313697.311397,2396555.744131,313711.157285,2396577.249155,1,313704.234341,2396566.496643,25.576839,0.572036,HO,"1","1","0",
"3383","7","8",H,"7191",1,313711.157285,2396577.249155,313716.216869,2396589.500067,1,313713.687077,2396583.374611,13.254593,0.39166,HO,"1","1","0",
"3384","7","8",H,"7208",1,312957.091812,2396595.246019,313000.157092,2396586.257635,1,312978.624452,2396590.751827,43.993288,1.776558,HV,"1","0","0",
"3385","7","8",H,"7210",1,312895.685956,2396560.749283,312898.655972,2396595.756451,1,312897.170964,2396578.252867,35.132931,0.084638,HP,"0","0","0",
"3386","7","8",H,"7213",1,313065.688229,2396598.244675,313125.155941,2396584.756611,1,313095.422085,2396591.500643,60.978165,1.793836,HV,"0","0","0",
"3388","7","8",H,"13692",1,312946.532772,2396526.745923,312949.626148,2396552.251587,1,312948.07946,2396539.498755,25.692565,0.120692,HP,"1","0","0",
"3389","7","8",H,"13695",1,313765.125317,2396367.248706,313763.369573,2396451.066659,1,313764.247445,2396409.157682,83.83634,3.120649,HP,"0","0","0",
"3391","7","8",H,"13697",1,313288.998181,2395709.50093,313324.615781,2395717.069122,1,313306.806981,2395713.285026,36.412786,1.361426,HV,"0","0","0",
"3396","7","8",H,"13982",1,313227.908069,2395751.244994,313227.811749,2395720.005986,1,313227.859909,2395735.62549,31.239156,0.003083,HP,"1","0","0",
"3397","7","8",H,"13990",1,313515.030725,2395749.746338,313540.326437,2395756.434338,1,313527.678581,2395753.090338,26.164908,1.312318,HV,"1","0","0",
"3402","7","9",H,"6860",1,313949.592197,2396329.75325,313919.439077,2396305.745826,1,313934.515637,2396317.749538,38.543055,0.898387,HO,"1","0","0",
"3404","7","9",H,"6966",1,313972.155589,2396349.74509,314037.810469,2396402.503779,1,314004.983029,2396376.124435,84.226139,0.893879,HO,"1","0","0",
"3405","7","9",H,"7148",1,313948.904709,2396557.751907,313943.281125,2396457.749731,1,313946.092917,2396507.750819,100.160171,0.056175,HP,"0","0","0",
"3406","7","9",H,"7170",1,313948.904709,2396557.751907,313997.248933,2396556.500611,1,313973.076821,2396557.126259,48.360415,1.596674,HV,"0","0","0",
"3407","7","9",H,"7171",1,313997.248933,2396556.500611,314076.970181,2396574.746403,1,314037.109557,2396565.623507,81.782555,1.345802,HV,"0","0","0",
"3515","8","1",H,"13704",0,306984.219391,2395429.005826,306941.604575,2395444.627746,0,306962.911983,2395436.816786,45.38796,1.922168,HO,"0","1","0",
"3516","8","1",H,"13705",1,306941.604575,2395444.627746,306908.723711,2395444.742274,1,306925.164143,2395444.68501,32.881063,1.574279,HV,"0","1","0",
"3647","8","2",H,"5941",1,306992.689247,2395469.00381,306968.654559,2395485.998306,1,306980.671903,2395477.501058,29.436017,2.18626,HO,"0","1","0",
"3686","8","3",H,"4970",1,308764.154657,2394752.750593,308764.154657,2394681.499233,1,308764.154657,2394717.124913,71.25136,0,HP,"0","0","0",
"3688","8","3",H,"4980",1,308708.344416,2394744.500737,308730.467776,2394755.995361,1,308719.406096,2394750.248049,24.931294,1.091616,HO,"1","0","0",
"3690","8","3",H,"5039",1,308817.407617,2394763.503009,308835.529537,2394772.000321,1,308826.468577,2394767.751665,20.015202,1.132339,HO,"1","0","0",
"3691","8","3",H,"5040",1,308835.529537,2394772.000321,308852.469825,2394784.005217,1,308843.999681,2394778.002769,20.762728,0.954282,HO,"1","0","0",
"3692","8","3",H,"5065",1,308812.155169,2394773.00419,308837.592225,2394785.750017,1,308824.873697,2394779.377104,28.451712,1.106291,HO,"1","0","0",
"3693","8","3",H,"5078",1,308762.533505,2394801.457473,308766.560897,2394763.503009,1,308764.547201,2394782.480241,38.167541,3.035877,HP,"1","1","0",1
"3694","8","3",H,"5084",1,308704.549152,2394803.279073,308693.684672,2394793.655457,1,308699.116912,2394798.467265,14.513818,0.845889,HO,"0","1","0",
"3695","8","3",H,"5085",1,308693.684672,2394793.655457,308682.227936,2394775.668353,1,308687.956304,2394784.661905,21.32587,0.567141,HO,"0","1","0",
"3696","8","3",H,"5086",1,308682.227936,2394775.668353,308666.188448,2394765.128129,1,308674.208192,2394770.398241,19.192746,0.989417,HO,"0","1","0",
"3697","8","3",H,"5087",1,308666.188448,2394765.128129,308658.62704,2394748.172161,1,308662.407744,2394756.650145,18.565553,0.419476,HO,"0","1","0",
"3698","8","3",H,"5090",1,308630.328896,2394728.237441,308618.413856,2394715.291297,1,308624.371376,2394721.764369,17.594625,0.743947,HO,"0","1","0",
"3699","8","3",H,"5091",1,308618.413856,2394715.291297,308617.589792,2394713.486849,1,308618.001824,2394714.389073,1.983712,0.428399,HO,"0","1","0",
"3705","8","3",H,"5215",1,308821.602881,2394857.316609,308768.719713,2394889.506049,1,308795.161297,2394873.411329,61.909527,2.117581,HO,"1","0","0",
"3709","8","3",H,"5329",1,308902.312417,2394960.495713,308912.292929,2394952.692417,1,308907.302673,2394956.594065,12.66894,2.234374,HO,"1","1","0",
"3710","8","3",H,"5330",1,308884.781473,2394981.244065,308917.439489,2394964.369761,1,308901.110481,2394972.806913,36.759871,2.047712,HO,"1","1","0",1
"3721","8","3",H,"5474",0,308902.656193,2395090.252289,308936.112737,2395082.576545,1,308919.384465,2395086.414417,34.325754,1.796318,HV,"1","0","0",
"3737","8","3",H,"5649",0,308919.726305,2395131.858561,308936.112737,2395082.576545,0,308927.919521,2395107.217553,51.934885,2.820589,HP,"1","1","0",
"3752","8","3",H,"5856",1,308877.906593,2395337.500898,308908.279745,2395338.999586,1,308893.093169,2395338.250242,30.410104,1.521494,HV,"0","0","0",
"3753","8","3",H,"5857",0,308908.279745,2395338.999586,308957.998977,2395366.499074,0,308933.139361,2395352.74933,56.817461,1.06558,HO,"0","0","0",
"3765","8","3",H,"5960",0,308955.125313,2395458.99357,308904.031137,2395471.509506,0,308929.578225,2395465.251538,52.604786,1.811024,HV,"1","0","0",
"3773","8","3",H,"6048",0,308913.876033,2395565.252162,308930.375745,2395566.750818,1,308922.125889,2395566.00149,16.567633,1.480216,HV,"1","0","0",
"3797","8","3",H,"13851",1,308831.157505,2394851.501569,308842.377025,2394865.553345,1,308836.767265,2394858.527457,17.98138,0.67379,HO,"0","1","0",
"3803","8","4",H,"4895",1,309426.467425,2394697.751553,309478.125377,2394664.752129,1,309452.296401,2394681.251841,61.298499,2.139262,HO,"0","0","0",
"3805","8","4",H,"4909",1,309117.125121,2394681.499233,309110.488353,2394704.753153,1,309113.806737,2394693.126193,24.182462,2.86358,HP,"1","0","0",
"3810","8","4",H,"4960",1,309109.562753,2394707.994881,309110.814017,2394745.752033,1,309110.188385,2394726.873457,37.77788,0.033128,HP,"1","0","0",
"3816","8","4",H,"5250",1,309674.305121,2394784.490433,309675.407105,2394924.746305,1,309674.856113,2394854.618369,140.260201,0.007857,HP,"1","0","0",
"3817","8","4",H,"5259",1,309407.096225,2394929.417889,309426.467041,2394912.000577,1,309416.781633,2394920.709233,26.049784,2.303143,HO,"0","1","0",
"3818","8","4",H,"5304",1,309298.938369,2394971.495521,309293.905889,2394896.999393,1,309296.422129,2394934.247457,74.665916,0.067451,HP,"0","0","0",
"3819","8","4",H,"5305",1,309293.905889,2394896.999393,309339.376481,2394880.747073,1,309316.641185,2394888.873233,48.28781,1.91407,HV,"0","0","0",
"3823","8","4",H,"5368",1,309368.374721,2395004.248033,309339.376481,2394880.747073,1,309353.875601,2394942.497553,126.859706,0.230624,HP,"0","0","0",
"3824","8","4",H,"5374",1,309298.938369,2394971.495521,309293.905889,2395009.500065,1,309296.422129,2394990.497793,38.336291,3.009941,HP,"0","0","0",
"3825","8","4",H,"5375",1,309293.905889,2395009.500065,309348.217441,2395010.751329,1,309321.061665,2395010.125697,54.325964,1.547762,HV,"0","0","0",
"3826","8","4",H,"5376",1,309348.217441,2395010.751329,309368.374721,2395004.248033,1,309358.296081,2395007.499681,21.180387,1.882881,HV,"0","0","0",
"3827","8","4",H,"5417",1,309580.437441,2394971.248129,309513.531009,2394969.996833,1,309546.984225,2394970.622481,66.918132,1.552096,HV,"1","0","0",
"3828","8","4",H,"5466",1,308936.112737,2395082.576545,308936.567681,2395081.334305,1,308936.340209,2395081.955425,1.322926,2.790534,HO,"1","1","0",
"3829","8","4",H,"5636",1,309405.835969,2395218.013313,309436.196385,2395213.888865,1,309421.016177,2395215.951089,30.639287,1.705819,HV,"1","0","0",
"3830","8","4",H,"5637",1,309436.196385,2395213.888865,309464.513217,2395215.120545,1,309450.354801,2395214.504705,28.343606,1.527327,HV,"1","0","0",
"3831","8","4",H,"5638",1,309464.513217,2395215.120545,309468.156801,2395217.506881,1,309466.335009,2395216.313713,4.355491,0.990955,HO,"1","0","0",
"3832","8","4",H,"5687",1,309030.157857,2395275.750657,309092.031809,2395249.255041,1,309061.094833,2395262.502849,67.308273,1.975391,HO,"1","0","0",
"3838","8","4",H,"5793",1,309037.388577,2395349.656898,309179.095425,2395311.00525,1,309108.242001,2395330.331074,146.883562,1.837077,HV,"0","0","0",
"3844","8","4",H,"5858",1,308957.998977,2395366.499074,308972.458753,2395402.110402,1,308965.228865,2395384.304738,38.435034,0.385706,HO,"1","0","0",
"3846","8","4",H,"5906",1,309037.388577,2395349.656898,309049.531201,2395390.895586,1,309043.459889,2395370.276242,42.989216,0.286355,HP,"1","0","0",
"3850","8","4",H,"5910",1,309502.187457,2395461.001346,309499.781249,2395400.502402,1,309500.984353,2395430.751874,60.546776,0.039752,HP,"0","0","0",
"3856","8","4",H,"5940",1,308985.594849,2395490.756034,309025.689217,2395476.744578,1,309005.642033,2395483.750306,42.4721,1.906992,HV,"1","0","0",
"3858","8","4",H,"5958",1,309469.408065,2395501.246754,309560.376577,2395506.251842,1,309514.892321,2395503.749298,91.106098,1.515832,HV,"0","0","0",
"3859","8","4",H,"5966",1,309335.595297,2395461.248706,309446.748321,2395510.25309,1,309391.171809,2395485.750898,121.476024,1.155558,HO,"0","0","0",
"3860","8","4",H,"5968",1,309446.748321,2395510.25309,309464.375617,2395512.755682,1,309455.561969,2395511.504386,17.804059,1.429766,HV,"0","0","0",
"3861","8","4",H,"5969",1,309464.375617,2395512.755682,309469.408065,2395501.246754,1,309466.891841,2395507.001218,12.561089,2.72938,HO,"0","0","0",
"3862","8","4",H,"5970",1,309132.821729,2395519.211138,309122.854369,2395491.714946,1,309127.838049,2395505.463042,29.247031,0.347767,HP,"1","1","0",
"3864","8","4",H,"6042",1,308991.216961,2395551.465154,309003.592993,2395558.25533,1,308997.404977,2395554.860242,14.116397,1.068986,HO,"1","0","0",
"3865","8","4",H,"6043",1,309003.592993,2395558.25533,309022.939233,2395558.500962,1,309013.266113,2395558.378146,19.347799,1.5581,HV,"1","0","0",
"3866","8","4",H,"6044",1,309022.939233,2395558.500962,309067.185409,2395541.755042,1,309045.062321,2395550.128002,47.309089,1.932607,HO,"1","0","0",
"3867","8","4",H,"6046",1,309004.858689,2395560.22061,309023.295233,2395560.569986,1,309014.076961,2395560.395298,18.439854,1.551848,HV,"1","0","0",
"3868","8","4",H,"6047",1,309023.295233,2395560.569986,309067.954433,2395543.509026,1,309045.624833,2395552.039506,47.807118,1.935712,HO,"1","0","0",
"3869","8","4",H,"6074",1,309029.814145,2395585.753058,309080.935649,2395573.50205,1,309055.374897,2395579.627554,52.568958,1.806006,HV,"1","0","0",
"3875","8","4",H,"13843",1,308990.874689,2395162.246113,309097.954433,2395132.680993,1,309044.414561,2395147.463553,111.086308,1.840188,HV,"0","0","0",
"3876","8","4",H,"13844",1,309157.563201,2395146.997697,309156.727169,2395217.066529,1,309157.145185,2395182.032113,70.073819,3.129662,HP,"1","0","0",
"3877","8","4",H,"13845",1,309128.592385,2395096.494657,309213.818497,2395094.155009,1,309171.205441,2395095.324833,85.25822,1.598242,HV,"0","0","0",
"3880","8","4",H,"13865",1,309140.176545,2394678.219137,309197.904961,2394670.004641,1,309169.040753,2394674.111889,58.30993,1.712143,HV,"0","0","0",
"3881","8","4",H,"13868",1,309317.844289,2394686.504353,309314.129633,2394661.079137,1,309315.986961,2394673.791745,25.695141,0.145075,HP,"0","0","0",
"3882","8","4",H,"13869",0,309311.560545,2394643.494689,309302.695457,2394606.276673,0,309307.128001,2394624.885681,38.259254,0.233836,HP,"1","0","0",
"3883","8","4",H,"13870",1,309092.237985,2394656.554017,309136.031041,2394655.003585,1,309114.134513,2394655.778801,43.820493,1.606185,HV,"0","0","0",
"3884","8","4",H,"13871",1,309136.031041,2394655.003585,309123.392769,2394672.715425,1,309129.711905,2394663.859505,21.758566,2.521831,HO,"0","0","0",
"3886","8","4",H,"13873",1,309236.698337,2395093.526881,309264.811393,2395092.755105,1,309250.754865,2395093.140993,28.123648,1.598242,HV,"0","0","0",
"3887","8","4",H,"13874",1,309264.811393,2395092.755105,309282.562337,2395087.749985,1,309273.686865,2395090.252545,18.443081,1.845625,HV,"0","0","0",
"3888","8","4",H,"13875",1,309398.961921,2395108.945089,309409.043777,2395005.469697,1,309404.002849,2395057.207393,103.965382,3.044467,HP,"0","1","0",
"3889","8","4",H,"13878",1,309405.148577,2394929.990721,309383.824225,2394870.657473,1,309394.486401,2394900.324097,63.048888,0.345024,HP,"0","1","0",
"3890","8","4",H,"13879",1,309426.467041,2394912.000577,309449.154497,2394908.494017,1,309437.810769,2394910.247297,22.956843,1.724142,HV,"0","0","0",
"3891","8","4",H,"13880",1,309646.673473,2394903.631137,309648.595105,2394855.255361,1,309647.634289,2394879.443249,48.413927,3.101891,HP,"1","0","0",
"3892","8","4",H,"13881",1,309648.595105,2394855.255361,309661.093569,2394814.748225,1,309654.844337,2394835.001793,42.391505,2.842311,HP,"1","0","0",
"4054","8","8",H,"4818",1,313616.064133,2394644.251169,313629.815205,2394656.749345,1,313622.939669,2394650.500257,18.582152,0.833093,HO,"1","0","0",
"4056","8","8",H,"4826",1,313606.219237,2394661.754817,313608.625445,2394631.752705,1,313607.422341,2394646.753761,30.098448,3.061563,HP,"1","0","0",
"4057","8","8",H,"4829",1,313576.217157,2394664.243041,313606.219237,2394661.754817,1,313591.218197,2394662.998929,30.105084,1.653542,HV,"1","0","1",
"4058","8","8",H,"4852",1,313369.063205,2394678.996641,313405.280005,2394677.745377,1,313387.171605,2394678.371009,36.238409,1.605332,HV,"1","0","0",
"4063","8","8",H,"4954",1,313369.063205,2394678.996641,313370.438181,2394686.504353,1,313369.750693,2394682.750497,7.632581,0.181134,HP,"1","0","0",
"4064","8","8",H,"4955",1,313370.438181,2394686.504353,313370.438181,2394699.002849,1,313370.438181,2394692.753601,12.498496,0,HP,"1","0","0",
"4065","8","8",H,"4956",1,313370.438181,2394699.002849,313366.656997,2394708.998753,1,313368.547589,2394704.000801,10.687163,2.779955,HO,"1","0","0",
"4068","8","8",H,"5047",1,313365.405701,2394693.997697,313365.405701,2394682.750497,1,313365.405701,2394688.374097,11.2472,0,HP,"1","0","0",
"4107","8","8",H,"5945",1,313523.624165,2395490.757474,313541.595365,2395500.24285,1,313532.609765,2395495.500162,20.320836,1.085149,HO,"0","1","0",
"4108","8","8",H,"5946",1,313541.595365,2395500.24285,313565.551653,2395501.44797,1,313553.573509,2395500.84541,23.986581,1.520534,HV,"0","1","0",
"4115","8","8",H,"5996",1,313589.155653,2395506.252098,313599.811941,2395504.245282,1,313594.483797,2395505.24869,10.843606,1.756938,HV,"0","0","0",
"4116","8","8",H,"5997",1,313599.811941,2395504.245282,313601.062981,2395526.504354,1,313600.437461,2395515.374818,22.294201,0.056145,HP,"0","0","0",
"4117","8","8",H,"5998",1,313601.062981,2395526.504354,313686.751525,2395542.001122,1,313643.907253,2395534.252738,87.078564,1.39188,HV,"0","0","0",
"4119","8","8",H,"6039",1,313686.751525,2395542.001122,313687.906629,2395553.743234,1,313687.329077,2395547.872178,11.798791,0.098057,HP,"0","0","0",
"4120","8","8",H,"6040",1,313687.906629,2395553.743234,313697.407749,2395557.49709,1,313692.657189,2395555.620162,10.215807,1.194525,HO,"0","0","0",
"4122","8","8",H,"6056",1,313589.155653,2395506.252098,313589.155749,2395524.00285,1,313589.155701,2395515.127474,17.750752,5e-06,HP,"0","0","0",
"4125","8","8",H,"6112",1,313502.188453,2395568.002114,313518.935589,2395584.749218,1,313510.562021,2395576.375666,23.684004,0.785399,HO,"0","0","0",
"4126","8","8",H,"6113",1,313518.935589,2395584.749218,313527.281829,2395601.496322,1,313523.108709,2395593.12277,18.711633,0.462342,HO,"0","1","0",
"4131","8","8",H,"13991",1,313531.639173,2395554.956194,313522.015493,2395547.623874,1,313526.827333,2395551.290034,12.098683,0.91972,HO,"0","1","0",
"4132","8","8",H,"13992",1,313522.015493,2395547.623874,313497.268965,2395541.66637,1,313509.642229,2395544.645122,25.453536,1.334551,HV,"0","1","0",
"4134","8","8",H,"14008",1,313583.092037,2395570.504674,313631.626853,2395579.825058,1,313607.359445,2395575.164866,49.421634,1.381071,HV,"0","0","0",
"4585","9","3",H,"3424",0,308575.68672,2393594.497632,308663.657728,2393652.24624,0,308619.672224,2393623.371936,105.232124,0.9899,HO,"0","0","0",
"4586","9","3",H,"3495",1,308432.936288,2393640.99888,308409.781888,2393690.003392,1,308421.359088,2393665.501136,54.19934,2.70019,HO,"0","0","0",
"4587","9","3",H,"3496",1,308409.781888,2393690.003392,308408.406944,2393711.49392,1,308409.094416,2393700.748656,21.534467,3.077701,HP,"0","0","0",
"4588","9","3",H,"3510",1,308084.754528,2393731.158336,308082.468576,2393724.748864,1,308083.611552,2393727.9536,6.804918,0.342589,HP,"1","0","0",
"4589","9","3",H,"3511",1,308082.468576,2393724.748864,308062.310816,2393698.74707,1,308072.389696,2393711.747967,32.900282,0.659463,HO,"1","0","0",
"4590","9","3",H,"3512",1,308085.3016,2393732.656896,308124.97184,2393731.615136,1,308105.13672,2393732.136016,39.683916,1.597051,HV,"1","0","0",
"4591","9","3",H,"3513",1,308124.97184,2393731.615136,308124.742688,2393729.896608,1,308124.857264,2393730.755872,1.733738,0.13256,HP,"1","0","0",
"4592","9","3",H,"3514",1,308124.742688,2393729.896608,308084.754528,2393731.158336,1,308104.748608,2393730.527472,40.00806,1.602338,HV,"1","0","0",
"4597","9","3",H,"3587",1,308085.3016,2393732.656896,308089.6872,2393745.002464,1,308087.4944,2393738.82968,13.101394,0.341332,HP,"1","0","0",
"4598","9","3",H,"3588",1,308089.6872,2393745.002464,308092.657216,2393782.250464,1,308091.172208,2393763.626464,37.366221,0.079568,HP,"1","0","0",
"4599","9","3",H,"3589",1,308092.657216,2393782.250464,308145.937504,2393780.9992,1,308119.29736,2393781.624832,53.294979,1.594277,HV,"1","0","0",
