Landscape,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
B,"3",,H,"9883","1",310180.541122,2399957.210662,310180.44333,2399957.629702,"1",310180.492226,2399957.420182,0.4303,2.912325,HP
B,"3",,H,"9884","1",310180.44333,2399957.629702,310170.917442,2399998.45495,"1",310175.680386,2399978.042326,41.921873,2.912361,HP
B,"3",,H,"9885","1",310170.917442,2399998.45495,310161.179202,2400035.918502,"1",310166.048322,2400017.186726,38.70854,2.887282,HP
B,"3",,H,"9886","1",310161.179202,2400035.918502,310159.804386,2400082.891142,"1",310160.491794,2400059.404822,46.992755,3.112333,HP
B,"3",,H,"9887","1",310159.804386,2400082.891142,310172.29117,2400125.62007,"1",310166.047778,2400104.255606,44.516076,0.284316,HP
B,"3",,H,"9898","1",310685.21773,2399996.00615,310683.864866,2400007.657478,"1",310684.541298,2400001.831814,11.729607,3.025998,HP
B,"3",,H,"9899","1",310683.864866,2400007.657478,310682.344098,2400020.755718,"1",310683.104482,2400014.206598,13.186229,3.026005,HP
B,"3",,H,"9900","1",310682.344098,2400020.755718,310680.091106,2400047.79175,"1",310681.217602,2400034.273734,27.129744,3.058452,HP
B,"3",,H,"9901","1",310680.091106,2400047.79175,310678.21917,2400070.254822,"1",310679.155138,2400059.023286,22.540935,3.058451,HP
B,"3",,H,"9902","1",310678.21917,2400070.254822,310677.599714,2400086.471654,"1",310677.909442,2400078.363238,16.228659,3.103413,HP
B,"3",,H,"9903","1",310677.599714,2400086.471654,310676.844162,2400106.251622,"1",310677.221938,2400096.361638,19.794393,3.103413,HP
B,"3",,H,"9904","1",310676.844162,2400106.251622,310669.845602,2400125.501318,"1",310673.344882,2400115.87647,20.482447,2.792883,HP
B,"3",,H,"9905","1",310669.845602,2400125.501318,310666.473314,2400131.726182,"1",310668.159458,2400128.61375,7.079637,2.645109,HO
B,"3",,H,"9906","1",310666.473314,2400131.726182,310661.719458,2400140.50231,"1",310664.096386,2400136.114246,9.98096,2.645159,HO
B,"3",,H,"9909","1",310644.265506,2400152.634822,310645.123138,2400151.50247,"1",310644.694322,2400152.068646,1.420477,2.493379,HO
B,"3",,H,"9910","1",310645.123138,2400151.50247,310660.24813,2400129.502534,"1",310652.685634,2400140.502502,26.697614,2.539304,HO
B,"3",,H,"9911","1",310660.24813,2400129.502534,310663.267714,2400122.538182,"1",310661.757922,2400126.020358,7.59079,2.73248,HO
B,"3",,H,"9912","1",310663.267714,2400122.538182,310668.594338,2400110.252838,"1",310665.931026,2400116.39551,13.390392,2.732481,HO
B,"3",,H,"9918","1",310036.998338,2400159.999302,310068.719298,2400146.249606,"1",310052.858818,2400153.124454,34.572727,1.979809,HO
B,"3",,H,"9919","1",310068.719298,2400146.249606,310078.908034,2400145.500006,"1",310073.813666,2400145.874806,10.216273,1.644235,HV
B,"3",,H,"9920","1",310078.908034,2400145.500006,310126.468354,2400142.000998,"1",310102.688194,2400143.750502,47.688857,1.644234,HV
B,"3",,H,"9921","1",310463.55037,2400064.757094,310478.654914,2400070.254822,"1",310471.102642,2400067.505958,16.073962,1.221723,HO
B,"3",,H,"9922","1",310478.654914,2400070.254822,310524.125474,2400096.50311,"1",310501.390194,2400083.378966,52.502804,1.047266,HO
B,"3",,H,"9923","1",310524.125474,2400096.50311,310559.87485,2400117.25143,"1",310542.000162,2400106.87727,41.334134,1.044926,HO
B,"3",,H,"9924","1",310559.87485,2400117.25143,310591.595682,2400137.75239,"1",310575.735266,2400127.50191,37.769042,0.997031,HO
B,"3",,H,"9925","1",310591.595682,2400137.75239,310616.24893,2400153.000806,"1",310603.922306,2400145.376598,28.987874,1.016874,HO
B,"3",,H,"9926","1",310616.24893,2400153.000806,310631.498882,2400169.466022,"1",310623.873906,2400161.233414,22.442468,0.747099,HO
B,"3",,H,"9927","1",310631.498882,2400169.466022,310644.265506,2400152.634822,"1",310637.882194,2400161.050422,21.125245,2.492668,HO
B,"3",,H,"9929","1",310639.732162,2400175.046278,310646.594722,2400159.999398,"1",310643.163442,2400167.522838,16.537936,2.713695,HO
B,"3",,H,"9930","1",310646.594722,2400159.999398,310661.719458,2400140.50231,"1",310654.15709,2400150.250854,24.675779,2.481818,HO
B,"3",,H,"9935","1",310522.626818,2400103.50167,310563.639618,2400128.281382,"1",310543.133218,2400115.891526,47.91747,1.027298,HO
B,"3",,H,"9936","1",310563.639618,2400128.281382,310606.624034,2400154.252102,"1",310585.131826,2400141.266742,50.220895,1.027302,HO
B,"3",,H,"9937","1",310606.624034,2400154.252102,310630.09501,2400177.750374,"1",310618.359522,2400166.001238,33.212279,0.784817,HO
B,"3",,H,"9939","1",309957.24989,2400183.250278,309992.87549,2400179.249254,"1",309975.06269,2400181.249766,35.849569,1.682635,HV
B,"3",,H,"9940","1",309992.87549,2400179.249254,310010.873954,2400170.999206,"1",310001.874722,2400175.12423,19.799192,2.000593,HO
B,"3",,H,"9941","1",310010.873954,2400170.999206,310036.998338,2400159.999302,"1",310023.936146,2400165.499254,28.345746,1.969324,HO
B,"3",,H,"9960","0",309784.937857,2400208.246406,309829.18877,2400196.967942,"1",309807.063314,2400202.607174,45.6656,1.820358,HV
B,"3",,H,"9966","1",310352.15709,2400188.750182,310405.781186,2400221.996998,"1",310378.969138,2400205.37359,63.09433,1.015802,HO
B,"3",,H,"9967","1",310405.781186,2400221.996998,310404.406178,2400082.753318,"1",310405.093682,2400152.375158,139.250469,0.009875,HP
B,"3",,H,"9968","1",310482.656162,2400223.000902,310499.939682,2400171.329414,"1",310491.297922,2400197.165158,54.485436,2.818803,HP
B,"3",,H,"9969","1",310499.939682,2400171.329414,310522.626818,2400103.50167,"1",310511.28325,2400137.415542,71.521388,2.818809,HP
B,"3",,H,"9994","1",310639.732162,2400175.046278,310642.373442,2400194.250086,"1",310641.052802,2400184.648182,19.384597,0.136682,HP
B,"3",,H,"9995","1",310642.373442,2400194.250086,310649.344674,2400223.248294,"1",310645.859058,2400208.74919,29.824388,0.235925,HP
B,"3",,H,"9996","1",310649.344674,2400223.248294,310658.873506,2400247.99831,"1",310654.10909,2400235.623302,26.520972,0.367512,HO
B,"3",,H,"9997","1",310658.873506,2400247.99831,310673.970178,2400296.246598,"1",310666.421842,2400272.122454,50.554988,0.303245,HP
B,"3",,H,"9998","1",310673.970178,2400296.246598,310682.344098,2400319.496646,"1",310678.157138,2400307.871622,24.712087,0.345704,HP
B,"3",,H,"10001","1",310682.344098,2400319.496646,310742.843042,2400319.496646,"1",310712.59357,2400319.496646,60.498944,1.570796,HV
B,"3",,H,"10002","1",310742.843042,2400319.496646,310819.814402,2400323.745254,"1",310781.328722,2400321.62095,77.088527,1.515655,HV
B,"3",,H,"10003","1",310672.719298,2400330.496454,310654.451042,2400267.309894,"1",310663.58517,2400298.903174,65.774391,0.281442,HP
B,"3",,H,"10004","1",310654.451042,2400267.309894,310634.123586,2400197.00007,"1",310644.287314,2400232.154982,73.189322,0.281439,HP
B,"3",,H,"10005","1",310634.123586,2400197.00007,310633.251682,2400192.83367,"1",310633.687634,2400194.91687,4.256654,0.206293,HP
B,"3",,H,"10006","1",310633.251682,2400192.83367,310630.09501,2400177.750374,"1",310631.673346,2400185.292022,15.410075,0.206305,HP
B,"3",,H,"10013","1",310470.055618,2400358.079494,310427.780802,2400318.24535,"1",310448.91821,2400338.162422,58.085447,0.815114,HO
B,"3",,H,"10024","1",309958.404994,2400359.495398,309992.080418,2400369.171046,"1",309975.242706,2400364.333222,35.03787,1.291012,HV
B,"3",,H,"10041","1",309992.080418,2400369.171046,309995.841538,2400370.257318,"1",309993.960978,2400369.714182,3.914845,1.289631,HV
B,"3",,H,"10042","1",309995.841538,2400370.257318,310000.115394,2400371.488358,"1",309997.978466,2400370.872838,4.447618,1.290348,HV
B,"3",,H,"10043","1",310000.115394,2400371.488358,310028.970338,2400379.83831,"1",310014.542866,2400375.663334,30.0388,1.289114,HV
B,"3",,H,"10044","1",310028.970338,2400379.83831,310049.373282,2400385.742854,"1",310039.17181,2400382.790582,21.240145,1.289096,HV
B,"3",,H,"10045","1",310049.373282,2400385.742854,310063.12157,2400374.73767,"1",310056.247426,2400380.240262,17.610494,2.245828,HO
B,"3",,H,"10047","1",310819.814402,2400323.745254,310818.439394,2400391.257094,"1",310819.126898,2400357.501174,67.525841,3.121229,HP
B,"3",,H,"10048","1",310373.409826,2400280.462342,310450.347458,2400394.51463,"1",310411.878642,2400337.488486,137.57661,0.593463,HO
B,"3",,H,"10049","1",310450.347458,2400394.51463,310470.055618,2400358.079494,"1",310460.201538,2400376.297062,41.423794,2.645754,HO
B,"3",,H,"10077","1",309834.656962,2400436.755014,309969.40461,2400468.503142,"1",309902.030786,2400452.629078,138.43725,1.339405,HV
B,"3",,H,"10080","1",310385.83037,2400461.35463,310397.53133,2400465.752582,"1",310391.68085,2400463.553606,12.500178,1.21127,HO
B,"3",,H,"10081","1",310397.53133,2400465.752582,310436.030466,2400474.003974,"1",310416.780898,2400469.878278,39.373455,1.359664,HV
B,"3",,H,"10086","1",310580.49949,2400478.004326,310585.875746,2400449.006118,"1",310583.187618,2400463.505222,29.492375,2.958275,HP
B,"3",,H,"10087","1",310585.875746,2400449.006118,310579.000834,2400432.506406,"1",310582.43829,2400440.756262,17.8747,0.394793,HO
B,"3",,H,"10088","1",310579.000834,2400432.506406,310566.749762,2400428.505158,"1",310572.875298,2400430.505782,12.88793,1.255114,HV
B,"3",,H,"10089","1",310566.749762,2400428.505158,310540.501506,2400417.243622,"1",310553.625634,2400422.87439,28.562093,1.165509,HO
B,"3",,H,"10090","1",309969.40461,2400468.503142,309999.750434,2400485.002886,"1",309984.577522,2400476.753014,34.541433,1.072785,HO
B,"3",,H,"10091","1",309999.750434,2400485.002886,310006.501634,2400457.503334,"1",310003.126034,2400471.25311,28.316145,2.900852,HP
B,"3",,H,"10092","1",310006.501634,2400457.503334,310028.624962,2400413.256742,"1",310017.563298,2400435.380038,49.469208,2.677944,HO
B,"3",,H,"10093","1",310028.624962,2400413.256742,310049.373282,2400385.742854,"1",310038.999122,2400399.499798,34.460221,2.49547,HO
B,"3",,H,"10115","1",310815.813122,2400465.505798,310812.967202,2400494.503206,"1",310814.390162,2400480.004502,29.136728,3.043762,HP
B,"3",,H,"10116","0",310812.967202,2400494.503206,310943.685923,2400522.003558,"1",310878.326562,2400508.253382,133.580138,1.363442,HV
B,"3",,H,"10136","1",309999.750434,2400485.002886,309983.25101,2400556.502694,"1",309991.500722,2400520.75279,73.378836,2.914801,HP
B,"3",,H,"10139","1",309983.25101,2400556.502694,310019.00029,2400560.750566,"1",310001.12565,2400558.62663,36.00077,1.452527,HV
B,"3",,H,"10151","1",310240.451042,2400579.99991,310269.562178,2400423.005254,"1",310255.00661,2400501.502582,159.67085,2.958248,HP
B,"3",,H,"10204","1",309983.25101,2400556.502694,309980.50077,2400632.248998,"1",309981.87589,2400594.375846,75.796216,3.1053,HP
B,"3",,H,"10253","0",309977.711874,2400705.072967,309980.50077,2400632.248998,"1",309979.106322,2400668.660982,72.877352,3.103315,HP
B,"3",,H,"10268","1",310789.54589,2400627.965094,310795.539202,2400650.343718,"1",310792.542546,2400639.154406,23.167274,0.261673,HP
B,"3",,H,"10269","0",310795.539202,2400650.343718,310812.03693,2400695.941607,"1",310803.788066,2400673.142663,48.490644,0.347156,HP
B,"3",,H,"12856","1",310121.685954,2400569.932518,310097.374306,2400567.746086,"1",310109.53013,2400568.839302,24.409767,1.481104,HV
B,"3",,H,"12857","1",310097.374306,2400567.746086,310090.948706,2400567.175142,"1",310094.161506,2400567.460614,6.450916,1.482174,HV
B,"3",,H,"12858","1",310090.948706,2400567.175142,310028.669954,2400561.613734,"1",310059.80933,2400564.394438,62.526572,1.481734,HV
B,"3",,H,"12859","1",310028.669954,2400561.613734,310019.00029,2400560.750566,"1",310023.835122,2400561.18215,9.708113,1.481767,HV
B,"3",,H,"12860","1",310063.12157,2400374.73767,310079.595714,2400319.743078,"1",310071.358642,2400347.240374,57.409081,2.85054,HP
B,"3",,H,"12861","1",309943.376162,2400254.749254,309944.75165,2400267.494118,"1",309944.063906,2400261.121686,12.818874,0.107509,HP
B,"3",,H,"12862","1",309944.75165,2400267.494118,309948.876546,2400281.243878,"1",309946.814098,2400274.368998,14.355162,0.291455,HP
B,"3",,H,"12863","1",309948.876546,2400281.243878,309958.404994,2400359.495398,"1",309953.64077,2400320.369638,78.82951,0.12117,HP
B,"3",,H,"12864","1",309961.36733,2400388.852422,309958.404994,2400359.495398,"1",309959.886162,2400374.17391,29.506106,0.100567,HP
B,"3",,H,"12865","1",310320.977858,2400167.539526,310325.936194,2400170.999206,"1",310323.457026,2400169.269366,6.04603,0.961582,HO
B,"3",,H,"12866","1",310325.936194,2400170.999206,310352.15709,2400188.750182,"1",310339.046642,2400179.874694,31.664373,0.975689,HO
B,"3",,H,"12869","1",310818.439394,2400391.257094,310900.740547,2400399.894406,"1",310859.58997,2400395.57575,82.753145,1.466231,HV
B,"3",,H,"12870","1",310562.227426,2400143.872518,310528.020738,2400196.037734,"1",310545.124082,2400169.955126,62.380344,2.561195,HO
B,"3",,H,"12871","1",310490.389858,2400084.773254,310502.126018,2400091.003686,"1",310496.257938,2400087.88847,13.287428,1.082755,HO
B,"3",,H,"12872","1",310502.126018,2400091.003686,310522.626818,2400103.50167,"1",310512.376418,2400097.252678,24.010048,1.023323,HO
B,"3",,H,"12873","0",310887.787587,2400481.143078,310949.282051,2400494.503462,"0",310918.534819,2400487.82327,62.929079,1.35686,HV
B,"3",,H,"12874","1",310862.72109,2400171.617382,310866.810946,2400172.25047,"1",310864.766018,2400171.933926,4.138565,1.417221,HV
B,"3",,H,"12875","0",310866.810946,2400172.25047,310926.031331,2400173.748678,"1",310896.421138,2400172.999574,59.239333,1.545503,HV
B,"3",,H,"12876","0",310779.792898,2400011.072486,310919.032707,2400033.254182,"1",310849.412802,2400022.163334,140.995575,1.412818,HV
B,"3",,H,"12877","1",310685.21773,2399996.00615,310779.792898,2400011.072486,"1",310732.505314,2400003.539318,95.767724,1.412818,HV
B,"3",,H,"12878","1",310552.82061,2399772.47351,310542.558594,2399928.113894,"1",310547.689602,2399850.293702,155.978326,3.075754,HP
B,"3",,H,"13091","1",310182.374178,2399957.898086,310190.737602,2399942.546022,"1",310186.55589,2399950.222054,17.482355,2.64277,HO
B,"3",,H,"13092","1",310190.737602,2399942.546022,310190.852162,2399907.94663,"1",310190.794882,2399925.246326,34.599582,3.138282,HP
B,"3",,H,"13093","1",310190.852162,2399907.94663,310183.863554,2399865.098438,"1",310187.357858,2399886.522534,43.414378,0.161678,HP
B,"3",,H,"13094","1",310183.863554,2399865.098438,310166.222722,2399789.395846,"1",310175.043138,2399827.247142,77.730827,0.228942,HP
B,"3",,H,"13095","1",309983.919138,2399624.27991,309986.811874,2399603.505125,"1",309985.365506,2399613.892518,20.975214,3.00324,HP
B,"3",,H,"9648","0",311223.686467,2399574.505925,311210.624003,2399606.997254,"1",311217.155235,2399590.75159,35.018772,2.759338,HO
B,"3",,H,"9659","1",311217.251523,2399609.499814,311249.810851,2399624.006086,"1",311233.531187,2399616.75295,35.64466,1.151663,HO
B,"3",,H,"9660","1",311249.810851,2399624.006086,311261.498147,2399588.751493,"1",311255.654499,2399606.378789,37.141341,2.821483,HP
B,"3",,H,"9678","1",311193.656867,2399648.755654,311210.624003,2399606.997254,"1",311202.140435,2399627.876454,45.073803,2.755653,HO
B,"3",,H,"9679","1",311200.332675,2399652.76023,311217.251523,2399609.499814,"1",311208.792099,2399631.130022,46.451168,2.768788,HO
B,"3",,H,"9680","1",311133.625315,2399635.74807,311187.125699,2399657.995078,"1",311160.375507,2399646.871574,57.941526,1.176719,HO
B,"3",,H,"9681","1",311187.125699,2399657.995078,311195.620515,2399662.405286,"1",311191.373107,2399660.200182,9.571407,1.091935,HO
B,"3",,H,"9694","1",311273.113859,2399706.23351,311267.252931,2399702.27687,"1",311270.183395,2399704.25519,7.071455,0.976986,HO
B,"3",,H,"9695","1",311267.252931,2399702.27687,311249.810851,2399690.49975,"1",311258.531891,2399696.38831,21.045824,0.9769,HO
B,"3",,H,"9696","1",311249.810851,2399690.49975,311195.620515,2399662.405286,"1",311222.715683,2399676.452518,61.04008,1.092505,HO
B,"3",,H,"9706","1",310924.656291,2399756.25095,311036.249443,2399733.000294,"1",310980.452867,2399744.625622,113.989581,1.77621,HV
B,"3",,H,"9707","1",311036.249443,2399733.000294,311115.998051,2399720.74919,"1",311076.123747,2399726.874742,80.684137,1.723226,HV
B,"3",,H,"9708","1",311115.998051,2399720.74919,311179.219587,2399716.500582,"1",311147.608819,2399718.624886,63.364132,1.637897,HV
B,"3",,H,"9709","1",311179.219587,2399716.500582,311254.967011,2399720.501798,"1",311217.093299,2399718.50119,75.853029,1.518022,HV
B,"3",,H,"9722","1",311254.967011,2399720.501798,311260.466915,2399765.999686,"1",311257.716963,2399743.250742,45.829104,0.120299,HP
B,"3",,H,"9729","0",310736.429218,2399790.438982,310836.561474,2399772.750886,"0",310786.495346,2399781.594934,101.682533,1.74564,HV
B,"3",,H,"9730","1",310836.561474,2399772.750886,310924.656291,2399756.25095,"1",310880.608882,2399764.500918,89.626696,1.755949,HV
B,"3",,H,"9734","1",311499.775843,2399766.364934,311599.000067,2399806.245126,"1",311549.387955,2399786.30503,106.938657,1.188636,HO
B,"3",,H,"9740","1",311493.030371,2399857.01287,311488.905635,2399761.99847,"1",311490.968003,2399809.50567,95.103889,0.043384,HP
B,"3",,H,"9745","1",311519.155107,2399885.993734,311549.500963,2399885.993734,"1",311534.328035,2399885.993734,30.345856,1.570796,HV
B,"3",,H,"9746","1",311549.500963,2399885.993734,311597.625091,2399885.993734,"1",311573.563027,2399885.993734,48.124128,1.570796,HV
B,"3",,H,"9747","1",311327.813251,2399890.876102,311327.813219,2399874.348614,"1",311327.813235,2399882.612358,16.527488,2e-06,HP
B,"3",,H,"9748","1",311327.813219,2399874.348614,311327.813123,2399865.556678,"1",311327.813171,2399869.952646,8.791936,1.1e-05,HP
B,"3",,H,"9800","1",311042.734019,2399921.707558,311050.778531,2399956.500678,"1",311046.756275,2399939.104118,35.710998,0.227217,HP
B,"3",,H,"9801","1",311050.778531,2399956.500678,311065.000259,2400018.00663,"1",311057.889395,2399987.253654,63.128755,0.227232,HP
B,"3",,H,"9802","1",311065.000259,2400018.00663,311184.719491,2400001.506054,"1",311124.859875,2400009.756342,120.850997,1.707761,HV
B,"3",,H,"9803","1",311184.719491,2400001.506054,311200.838659,2400000.549414,"1",311192.779075,2400001.027734,16.14753,1.630075,HV
B,"3",,H,"9804","1",311200.838659,2400000.549414,311323.687651,2399993.258566,"1",311262.263155,2399996.90399,123.065151,1.630075,HV
B,"3",,H,"9836","1",311604.500003,2399996.00615,311614.124803,2400051.25255,"1",311609.312403,2400023.62935,56.07853,0.172485,HP
B,"3",,H,"9852","1",311614.124803,2400051.25255,311615.499811,2400089.751878,"1",311614.812307,2400070.502214,38.523874,0.0357,HP
B,"3",,H,"9853","1",311554.903491,2400096.750758,311615.499811,2400089.751878,"1",311585.201651,2400093.251318,60.999167,1.685787,HV
